num_annotation	genre_id	genre	pt_word	recapitalized_sent	pt_sentence_bold	num_annotators	min_annotation_time	max_annotation_time	avg_annotation_time	num_candidate_substitutions	num_unqiue_candidate_substituions
890	641-28	news	tratores	"As fabricantes de automóveis Volkswagen e a Fiat, além da MAN, montadora de caminhões, e a CNH Industrial, que produz tratores e também caminhões, relatam não terem alterado planos de ampliar as exportações, entrando até em novos mercados, depois que o dólar inverteu a curva de valorização sobre o real"	"As fabricantes de automóveis Volkswagen e a Fiat, além da MAN, montadora de caminhões, e a CNH Industrial, que produz <strong>tratores</strong> e também caminhões, relatam não terem alterado planos de ampliar as exportações, entrando até em novos mercados, depois que o dólar inverteu a curva de valorização sobre o real"	20	2	41648	169.62	0	0
576	952	bible	dízimos	"E ali trareis os vossos holocaustos, e os vossos sacrifícios, e os vossos dízimos, e a oferta alçada da vossa mão, e os vossos votos, e as vossas ofertas voluntárias, e os primogênitos das vossas vacas e das vossas ovelhas."	"E ali trareis os vossos holocaustos, e os vossos sacrifícios, e os vossos <strong>dízimos,</strong> e a oferta alçada da vossa mão, e os vossos votos, e as vossas ofertas voluntárias, e os primogênitos das vossas vacas e das vossas ovelhas."	20	2	41648	169.55	2	2
1181	445	bible	nazareno	"Dizendo: Ah! que temos contigo, Jesus Nazareno? Vieste destruir-nos? Bem sei quem és: o Santo de Deus."	"Dizendo: Ah! que temos contigo, Jesus <strong>Nazareno?</strong> Vieste destruir-nos? Bem sei quem és: o Santo de Deus."	20	2	41648	169.4	0	0
377	492	bible	coroa	"E o rei amou a Ester mais do que a todas as mulheres, e alcançou perante ele graça e benevolência mais do que todas as virgens; e pós a coroa real na sua cabeça, e a fez rainha em lugar de Vasti."	"E o rei amou a Ester mais do que a todas as mulheres, e alcançou perante ele graça e benevolência mais do que todas as virgens; e pós a <strong>coroa</strong> real na sua cabeça, e a fez rainha em lugar de Vasti."	20	2	41648	169.48	1	1
891	6605-208	news	sinceridade	"Aliás, não sou eu que peço para me tratarem por epíteto nenhum, ou tributo ou cognome, ou coisa do género, porque isso, e digo com a máxima sinceridade e não sei como dizer isto de uma forma mais pungente, isso vem-me criando anticorpos até no seio dos meus próprios colegas"	"Aliás, não sou eu que peço para me tratarem por epíteto nenhum, ou tributo ou cognome, ou coisa do género, porque isso, e digo com a máxima <strong>sinceridade</strong> e não sei como dizer isto de uma forma mais pungente, isso vem-me criando anticorpos até no seio dos meus próprios colegas"	20	2	41648	169.34	1	1
774	25408616	biomed	ambientes	"Aproximadamente 36% das espécies foram encontradas em ambientes estritamente florestais, 15% são endêmicas do Estado da Bahia e 77.2% são endêmicas do bioma Mata Atlântica."	"Aproximadamente 36% das espécies foram encontradas em <strong>ambientes</strong> estritamente florestais, 15% são endêmicas do Estado da Bahia e 77.2% são endêmicas do bioma Mata Atlântica."	20	2	41648	169.24	0	0
577	645	bible	montanha	"Aconteceu também naqueles dias, em que não havia rei em Israel, que houve um homem levita, que, peregrinando aos lados da montanha de Efraim, tomou para si uma concubina, de Belém de Judá."	"Aconteceu também naqueles dias, em que não havia rei em Israel, que houve um homem levita, que, peregrinando aos lados da <strong>montanha</strong> de Efraim, tomou para si uma concubina, de Belém de Judá."	20	2	41648	169.1	1	1
181	1133	bible	convém	"Todavia digo-vos a verdade, que vos convém que eu vá; porque, se eu não for, o Consolador não virá a vós; mas, quando eu for, vo-lo enviarei."	"Todavia digo-vos a verdade, que vos <strong>convém</strong> que eu vá; porque, se eu não for, o Consolador não virá a vós; mas, quando eu for, vo-lo enviarei."	20	2	41648	168.96	2	2
775	652	bible	mostarda	"E Jesus lhes disse: Por causa de vossa pouca fé; porque em verdade vos digo que, se tiverdes fé como um grão de mostarda, direis a este monte: Passa daqui para acolá, e há de passar; e nada vos será impossível."	"E Jesus lhes disse: Por causa de vossa pouca fé; porque em verdade vos digo que, se tiverdes fé como um grão de <strong>mostarda,</strong> direis a este monte: Passa daqui para acolá, e há de passar; e nada vos será impossível."	20	2	41648	168.82	0	0
378	937	bible	Zacarias	"E Jeroboão dormiu com seus pais, com os reis de Israel; e Zacarias, seu filho, reinou em seu lugar."	"E Jeroboão dormiu com seus pais, com os reis de Israel; e <strong>Zacarias,</strong> seu filho, reinou em seu lugar."	20	2	41648	168.67	0	0
1182	2225	bible	ramos	"E se alguns dos ramos foram quebrados, e tu, sendo zambujeiro, foste enxertado em lugar deles, e feito participante da raiz e da seiva da oliveira,"	"E se alguns dos <strong>ramos</strong> foram quebrados, e tu, sendo zambujeiro, foste enxertado em lugar deles, e feito participante da raiz e da seiva da oliveira,"	20	2	41648	168.55	1	1
892	23815837	biomed	defeitos	Resultados: Os defeitos ósseos apresentaram bordos regulares.	Resultados: Os <strong>defeitos</strong> ósseos apresentaram bordos regulares.	20	2	41648	168.98	2	2
578	2474	bible	josé	"E Jacó enviou Judá adiante de si a José, para o encaminhar a Gósen; e chegaram à terra de Gósen."	"E Jacó enviou Judá adiante de si a <strong>José,</strong> para o encaminhar a Gósen; e chegaram à terra de Gósen."	20	2	41648	168.84	0	0
893	656	bible	etiópia	"E há de ser que naquele dia o Senhor tornará a por a sua mão para adquirir outra vez o remanescente do seu povo, que for deixado, da Assíria, e do Egito, e de Patros, e da Etiópia, e de Elã, e de Sinar, e de Hamate, e das ilhas do mar."	"E há de ser que naquele dia o Senhor tornará a por a sua mão para adquirir outra vez o remanescente do seu povo, que for deixado, da Assíria, e do Egito, e de Patros, e da <strong>Etiópia,</strong> e de Elã, e de Sinar, e de Hamate, e das ilhas do mar."	20	2	41648	168.7	0	0
1183	28383604	biomed	levedura	Os fungos foram diferenciados visualmente em fungos filamentosos e leveduras.	Os fungos foram diferenciados visualmente em fungos filamentosos e <strong>leveduras.</strong>	20	2	41648	168.91	2	2
776	100	bible	rei	"Nos seus dias subiu Nabucodonosor, rei de Babilônia, e Jeoiaquim ficou três anos seu servo; depois se virou, e se rebelou contra ele."	"Nos seus dias subiu Nabucodonosor, <strong>rei</strong> de Babilônia, e Jeoiaquim ficou três anos seu servo; depois se virou, e se rebelou contra ele."	20	2	41648	168.78	0	0
182	9001-29	news	hidrovia	"Daniela Alarcon – O projeto de hidrovia é voltado para o escoamento de commodities e surge do interesse do setor do agronegócio em encurtar as rotas logísticas existentes nesse processo e, assim, reduzir os seus custos"	"Daniela Alarcon – O projeto de <strong>hidrovia</strong> é voltado para o escoamento de commodities e surge do interesse do setor do agronegócio em encurtar as rotas logísticas existentes nesse processo e, assim, reduzir os seus custos"	20	2	41648	168.64	1	1
379	163-63	news	figura	"Nós já estamos fechados há muito tempo com relação a uma figura que assumiu a presidência da Câmara e dentro do processo da presidência provocou aqui situações graves do ponto de vista da intimidação, da perseguição"	"Nós já estamos fechados há muito tempo com relação a uma <strong>figura</strong> que assumiu a presidência da Câmara e dentro do processo da presidência provocou aqui situações graves do ponto de vista da intimidação, da perseguição"	20	2	41648	168.5	1	1
579	29213396	biomed	registro	"Porém, tal análise está sujeita à imprecisão inerente de equipamentos, movimentos do paciente, registros elétricos e variação individual da análise visual do médico."	"Porém, tal análise está sujeita à imprecisão inerente de equipamentos, movimentos do paciente, <strong>registros</strong> elétricos e variação individual da análise visual do médico."	20	2	41648	168.36	3	2
894	269-302	news	retomada	"Através do mandato, faz a defesa contundente da retomada e construção do VLT e da intervenção da Força Nacional de Segurança Pública para conter a violência na Capital"	"Através do mandato, faz a defesa contundente da <strong>retomada</strong> e construção do VLT e da intervenção da Força Nacional de Segurança Pública para conter a violência na Capital"	20	2	41648	168.25	2	2
777	2891	bible	tribos	"E tinha um grande e alto muro com doze portas, e nas portas doze anjos, e nomes escritos sobre elas, que são os nomes das doze tribos dos filhos de Israel."	"E tinha um grande e alto muro com doze portas, e nas portas doze anjos, e nomes escritos sobre elas, que são os nomes das doze <strong>tribos</strong> dos filhos de Israel."	20	2	41648	168.16	0	0
380	521-49	news	debate	"O tema será Debate sobre a franquia de consumo nos planos de acesso à banda larga fixa no Brasil – sua legalidade, restrição e intercorrência"	"O tema será <strong>Debate</strong> sobre a franquia de consumo nos planos de acesso à banda larga fixa no Brasil – sua legalidade, restrição e intercorrência"	20	2	41648	168.03	2	2
580	587	bible	Hipócrita	"Hipócrita, tira primeiro a trave do teu olho, e então cuidarás em tirar o argueiro do olho do teu irmão."	"<strong>Hipócrita,</strong> tira primeiro a trave do teu olho, e então cuidarás em tirar o argueiro do olho do teu irmão."	20	2	41648	167.9	5	4
183	29213495	biomed	Correlação	"Os dados foram analisados com Regressão Linear, Correlação Pearson e Spearman."	"Os dados foram analisados com Regressão Linear, <strong>Correlação</strong> Pearson e Spearman."	20	2	41648	168.11	3	2
1184	193-240	news	realização	"Com realização da Seven Entretenimento e Art Rec, a cidade recebe no sábado, dia 17 de setembro, o show 50 Anos de Música, em que esses três ícones da Música Popular Brasileira celebram meio século de  bem-sucedidas carreiras que marcaram a história e a arte do País"	"Com <strong>realização</strong> da Seven Entretenimento e Art Rec, a cidade recebe no sábado, dia 17 de setembro, o show 50 Anos de Música, em que esses três ícones da Música Popular Brasileira celebram meio século de bem-sucedidas carreiras que marcaram a história e a arte do País"	20	2	41648	168.02	1	1
778	1105-82	news	relatório	"Brasília – Fábio Paes, Ana Lúcia Starling e e Luiz Ezequiel Farias de Sena, adolescente do G-38 divulgam o Relatório Avaliativo ECA 25 anos (Wilson Dias/Agência Brasil)"	"Brasília – Fábio Paes, Ana Lúcia Starling e e Luiz Ezequiel Farias de Sena, adolescente do G-38 divulgam o <strong>Relatório</strong> Avaliativo ECA 25 anos (Wilson Dias/Agência Brasil)"	20	2	41648	167.92	1	1
381	1048-298	news	ameaça	"Mais tarde, será assombrada, em sonho, pela ameaça de deixar a porta aberta e o michê voltar para assaltá-la ou coisa pior"	"Mais tarde, será assombrada, em sonho, pela <strong>ameaça</strong> de deixar a porta aberta e o michê voltar para assaltá-la ou coisa pior"	20	2	41648	167.78	2	2
895	130-79	news	recursos	Mesmo com esse crescimento há necessidade de se colocar mais recursos nos municípios	Mesmo com esse crescimento há necessidade de se colocar mais <strong>recursos</strong> nos municípios	20	2	41648	168.03	1	1
184	27865215	biomed	intercâmbio	"Material e Métodos: Os fatores sociodemográficos e comportamentos de risco foram estudados por aplicação de um questionário a estudantes em intercâmbio universitário em Portugal, inscritos nos anos letivos de 2012/2013, 2013/2014 e 2014/2015.  Resultados: Avaliaram-se 338 questionários: 58,3% participantes do sexo feminino e 40,8% do sexo masculino (17 aos 30 anos)."	"Material e Métodos: Os fatores sociodemográficos e comportamentos de risco foram estudados por aplicação de um questionário a estudantes em <strong>intercâmbio</strong> universitário em Portugal, inscritos nos anos letivos de 2012/2013, 2013/2014 e 2014/2015. Resultados: Avaliaram-se 338 questionários: 58,3% participantes do sexo feminino e 40,8% do sexo masculino (17 aos 30 anos)."	20	2	41648	167.91	0	0
779	8761-1	news	comentaristas	"Poderia deixar mais um monte de exemplos, mas os colegas comentaristas daqui já deixaram muitos para você assimilar"	"Poderia deixar mais um monte de exemplos, mas os colegas <strong>comentaristas</strong> daqui já deixaram muitos para você assimilar"	20	2	41648	167.78	1	1
1185	1791	bible	par	"E quando vir um carro com um par de cavaleiros, um carro com jumentos, e um carro com camelos, ela que observe atentamente com grande cuidado."	"E quando vir um carro com um <strong>par</strong> de cavaleiros, um carro com jumentos, e um carro com camelos, ela que observe atentamente com grande cuidado."	20	2	41648	167.64	1	1
382	1454	bible	Eliseu	"E sucedeu que, contando ele ao rei como ressuscitara a um morto, eis que a mulher cujo filho ressuscitara clamou ao rei pela sua casa e pelas suas terras. Então disse Geazi: O rei meu senhor, esta é a mulher, e este o seu filho a quem Eliseu ressuscitou."	"E sucedeu que, contando ele ao rei como ressuscitara a um morto, eis que a mulher cujo filho ressuscitara clamou ao rei pela sua casa e pelas suas terras. Então disse Geazi: O rei meu senhor, esta é a mulher, e este o seu filho a quem <strong>Eliseu</strong> ressuscitou."	20	2	41648	167.5	0	0
581	1016	bible	multidão	"E, no mesmo instante, apareceu com o anjo uma multidão dos exércitos celestiais, louvando a Deus, e dizendo:"	"E, no mesmo instante, apareceu com o anjo uma <strong>multidão</strong> dos exércitos celestiais, louvando a Deus, e dizendo:"	20	2	41648	167.37	3	3
780	1797	bible	sangue	E degolou-o; e Moisés espargiu o sangue sobre o altar em redor.	E degolou-o; e Moisés espargiu o <strong>sangue</strong> sobre o altar em redor.	20	2	41648	167.25	0	0
896	1897	bible	armas	"E disse Davi a Aimeleque: Não tens aqui à mão lança ou espada alguma? Porque não trouxe à mão nem a minha espada nem as minhas armas, porque o negócio do rei era apressado."	"E disse Davi a Aimeleque: Não tens aqui à mão lança ou espada alguma? Porque não trouxe à mão nem a minha espada nem as minhas <strong>armas,</strong> porque o negócio do rei era apressado."	20	2	41648	167.11	0	0
1186	1102	bible	pregos	"E aparelhou Davi ferro em abundância, para os pregos das portas das entradas, e para as junturas; como também cobre em abundância, que não foi pesado;"	"E aparelhou Davi ferro em abundância, para os <strong>pregos</strong> das portas das entradas, e para as junturas; como também cobre em abundância, que não foi pesado;"	20	2	41648	166.97	1	1
185	426-302	news	ônibus	"Uma extensão da Praça Americano do Brasil desfaz a ambiguidade existente atualmente na confluência de quatro ruas, com grande de circulação de pedestres devido o comércio local, disputando espaço com os ônibus em seu acesso ao Terminal 1 e veículos de passeio"	"Uma extensão da Praça Americano do Brasil desfaz a ambiguidade existente atualmente na confluência de quatro ruas, com grande de circulação de pedestres devido o comércio local, disputando espaço com os <strong>ônibus</strong> em seu acesso ao Terminal 1 e veículos de passeio"	20	2	41648	166.84	0	0
383	29213814	biomed	inclusões	"O substrato patológico é heterogêneo e classificado de acordo com a presença de inclusões intraneuronais de proteína tau, TDP-43 ou, ocasionalmente, de FUS."	"O substrato patológico é heterogêneo e classificado de acordo com a presença de <strong>inclusões</strong> intraneuronais de proteína tau, TDP-43 ou, ocasionalmente, de FUS."	20	2	41648	166.72	1	1
582	2826	bible	observa	"Abri as portas, para que entre nelas a nação justa, que observa a verdade."	"Abri as portas, para que entre nelas a nação justa, que <strong>observa</strong> a verdade."	20	2	41648	166.59	2	1
897	26884704	biomed	plantas	"O PNV está localizado na região norte da Bacia Amazônica e apresenta fitofisionomias distribuídas em mosaico onde esse grupo de plantas ocorre, como florestas inundáveis, savanas sobre solos de areia branca hidromórficas, buritizais e corpos d’água."	"O PNV está localizado na região norte da Bacia Amazônica e apresenta fitofisionomias distribuídas em mosaico onde esse grupo de <strong>plantas</strong> ocorre, como florestas inundáveis, savanas sobre solos de areia branca hidromórficas, buritizais e corpos d’água."	20	2	41648	166.47	0	0
1187	26667863	biomed	membranas	"Foram excluídas as gestações de risco nomeadamente com rotura prematura de membranas, pré-eclampsia, diabetes mellitus mal controlada, isoimunização Rh, malformações congénitas e gestações múltiplas."	"Foram excluídas as gestações de risco nomeadamente com rotura prematura de <strong>membranas,</strong> pré-eclampsia, diabetes mellitus mal controlada, isoimunização Rh, malformações congénitas e gestações múltiplas."	20	2	41648	166.71	1	1
781	1662	bible	saber	Atentai para a minha repreensão; pois eis que vos derramarei abundantemente do meu espírito e vos farei saber as minhas palavras.	Atentai para a minha repreensão; pois eis que vos derramarei abundantemente do meu espírito e vos farei <strong>saber</strong> as minhas palavras.	20	2	41648	166.61	2	1
186	542-210	news	colegas	"Paulinho agradeceu aos colegas de partido e coligados, enquanto Maretto foi mais incisivo ao questionar problemas da atual gestão municipal"	"Paulinho agradeceu aos <strong>colegas</strong> de partido e coligados, enquanto Maretto foi mais incisivo ao questionar problemas da atual gestão municipal"	20	2	41648	166.49	3	1
384	163-63	news	papel	"Nós teremos aqui cerca de 480 a 500 deputados para cumprir com seu papel de responder à sociedade brasileira e de forma atrasada aquilo que deveria ter sido resolvido, afimou"	"Nós teremos aqui cerca de 480 a 500 deputados para cumprir com seu <strong>papel</strong> de responder à sociedade brasileira e de forma atrasada aquilo que deveria ter sido resolvido, afimou"	20	2	41648	166.36	3	3
583	1475	bible	roupas	"Se amontoar prata como pó, e aparelhar roupas como lodo,"	"Se amontoar prata como pó, e aparelhar <strong>roupas</strong> como lodo,"	20	2	41648	166.58	0	0
782	995	bible	Escritura	"Disseram, pois, uns aos outros: Não a rasguemos, mas lancemos sortes sobre ela, para ver de quem será. Para que se cumprisse a Escritura que diz: Repartiram entre si as minhas vestes, E sobre a minha vestidura lançaram sortes."	"Disseram, pois, uns aos outros: Não a rasguemos, mas lancemos sortes sobre ela, para ver de quem será. Para que se cumprisse a <strong>Escritura</strong> que diz: Repartiram entre si as minhas vestes, E sobre a minha vestidura lançaram sortes."	20	2	41648	166.49	0	0
187	13-158	news	programas	"Instituir a educação ambiental, a inclusão digital e programas de saúde de caráter preventivo, que farão parte da matriz curricular da rede municipal"	"Instituir a educação ambiental, a inclusão digital e <strong>programas</strong> de saúde de caráter preventivo, que farão parte da matriz curricular da rede municipal"	20	2	41648	166.36	1	1
898	318-50	news	indústrias	"No pensamento geral dos sulistas, o Norte/Nordeste deve ser a região fornecedora de matéria-prima e mão de obra barata para suas indústrias"	"No pensamento geral dos sulistas, o Norte/Nordeste deve ser a região fornecedora de matéria-prima e mão de obra barata para suas <strong>indústrias</strong>"	20	2	41648	166.25	2	1
385	2182	bible	praças	"E, ensinando-os, dizia-lhes: Guardai-vos dos escribas, que gostam de andar com vestes compridas, e das saudações nas praças,"	"E, ensinando-os, dizia-lhes: Guardai-vos dos escribas, que gostam de andar com vestes compridas, e das saudações nas <strong>praças,</strong>"	20	2	41648	166.12	1	1
1188	26962492	biomed	kb	"Foi feito um estudo transversal no qual foram avaliadas radiografias em perfil do joelho, com os três métodos já consagrados pela literatura, o Insall-Salvati (IS), o Blackburne-Peel (BP) e o Caton-Deschamps (CD) e comparando-as com o ângulo platô-patela (APP)."	"Foi feito um estudo transversal no qual foram avaliadas radiografias em perfil do joelho, com os três métodos já consagrados pela literatura, o Insall-Salvati (IS), o Blackburne-Peel (BP) e o Caton-Deschamps (CD) e comparando-as com o ângulo platô-patela (APP)."	20	2	41648	166.43	0	0
584	967-237	news	iniciativas	Navarini comentou que a Cielo aproveitou o momento de crise para se aproximar do cliente e reforçar suas iniciativas de fidelização	Navarini comentou que a Cielo aproveitou o momento de crise para se aproximar do cliente e reforçar suas <strong>iniciativas</strong> de fidelização	20	2	41648	166.3	2	2
783	2325	bible	correntes	"E em todo o monte alto, e em todo o outeiro levantado, haverá ribeiros e correntes de águas, no dia da grande matança, quando caírem as torres."	"E em todo o monte alto, e em todo o outeiro levantado, haverá ribeiros e <strong>correntes</strong> de águas, no dia da grande matança, quando caírem as torres."	20	2	41648	166.17	1	1
899	2241	bible	heresias	"Idolatria, feitiçaria, inimizades, porfias, emulações, iras, pelejas, dissensões, heresias,"	"Idolatria, feitiçaria, inimizades, porfias, emulações, iras, pelejas, dissensões, <strong>heresias,</strong>"	20	2	41648	166.05	2	2
188	23809740	biomed	corpos	"Material e Métodos: Análise retrospetiva de nove casos ocorridos entre 1 de Janeiro de 1996 e 31 de Dezembro de 2011. Destes casos, sete ocorreram após ingestão acidental de corpos estranhos e em dois tratou-se de lesões iatrogénicas após dilatação esofágica: por estenose péptica num caso e no outro por estenose da anastomose esofágica término-terminal de uma criança operada por atrésia do esófago."	"Material e Métodos: Análise retrospetiva de nove casos ocorridos entre 1 de Janeiro de 1996 e 31 de Dezembro de 2011. Destes casos, sete ocorreram após ingestão acidental de <strong>corpos</strong> estranhos e em dois tratou-se de lesões iatrogénicas após dilatação esofágica: por estenose péptica num caso e no outro por estenose da anastomose esofágica término-terminal de uma criança operada por atrésia do esófago."	20	2	41648	165.92	1	1
1189	23697361	biomed	sintomas	"Não apresentava outros sinais ou sintomas pelo que foi medicada em ambulatório com analgesia, anti-histamínico e corticoide tópico."	"Não apresentava outros sinais ou <strong>sintomas</strong> pelo que foi medicada em ambulatório com analgesia, anti-histamínico e corticoide tópico."	20	2	41648	166.14	3	2
900	67-284	news	condições	"Os médicos são membros de Comissão designada pelo CRM, em vista de fiscalização ocorrida em 19 de julho desse ano para acompanhamento das condições técnicas do hospital"	"Os médicos são membros de Comissão designada pelo CRM, em vista de fiscalização ocorrida em 19 de julho desse ano para acompanhamento das <strong>condições</strong> técnicas do hospital"	20	2	41648	166	0	0
784	1663	bible	lança-los-ei	"Toda a sua malícia se acha em Gilgal, porque ali os odiei; por causa da maldade das suas obras lança-los-ei para fora de minha casa. Não os amarei mais; todos os seus príncipes são rebeldes."	"Toda a sua malícia se acha em Gilgal, porque ali os odiei; por causa da maldade das suas obras lança-los-ei para fora de minha casa. Não os amarei mais; todos os seus príncipes são rebeldes."	20	2	41648	165.93	1	1
585	108	bible	pão	"A esses tais, porém, mandamos, e exortamos por nosso Senhor Jesus Cristo, que, trabalhando com sossego, comam o seu próprio pão."	"A esses tais, porém, mandamos, e exortamos por nosso Senhor Jesus Cristo, que, trabalhando com sossego, comam o seu próprio <strong>pão.</strong>"	20	2	41648	165.81	0	0
189	24388255	biomed	identificação	"A análise de regressão linear multivariável concluiu que o melhor modelo explicativo incluía: idade, género, evolução do IPAQ no programa (R2 ajust = 0,318; f = 60,62; p &lt; 0,001).Conclusão: A identificação de subgrupos de doentes com menor tendência à prática de atividade física permite desenvolver estratégias individualizadas, maximizando o potencial terapêutico e preventivo dos Programas de Reabilitação Cardíaca."	"A análise de regressão linear multivariável concluiu que o melhor modelo explicativo incluía: idade, género, evolução do IPAQ no programa (R2 ajust = 0,318; f = 60,62; p &lt; 0,001).Conclusão: A <strong>identificação</strong> de subgrupos de doentes com menor tendência à prática de atividade física permite desenvolver estratégias individualizadas, maximizando o potencial terapêutico e preventivo dos Programas de Reabilitação Cardíaca."	20	2	41648	165.69	1	1
1190	1817	bible	misericórdia	"Jesus, porém, não lho permitiu, mas disse-lhe: Vai para tua casa, para os teus, e anuncia-lhes quão grandes coisas o Senhor te fez, e como teve misericórdia de ti."	"Jesus, porém, não lho permitiu, mas disse-lhe: Vai para tua casa, para os teus, e anuncia-lhes quão grandes coisas o Senhor te fez, e como teve <strong>misericórdia</strong> de ti."	20	2	41648	165.57	3	2
386	745-24	news	procedimentos	"Não podemos nos abster de denunciar ilícitos e somos obrigados a intervir em toda a área, realizando os procedimentos cabíveis e legais, como conduzir os responsáveis para a delegacia, onde é feita a autuação que vai ter como consequência o processo por crime ambiental, detalha"	"Não podemos nos abster de denunciar ilícitos e somos obrigados a intervir em toda a área, realizando os <strong>procedimentos</strong> cabíveis e legais, como conduzir os responsáveis para a delegacia, onde é feita a autuação que vai ter como consequência o processo por crime ambiental, detalha"	20	2	41648	165.46	3	3
785	24016653	biomed	Serra	# C Senra Moniz; F Alves Serra; R Costa Ferreira; C Vasconcelos; A Machado Saraiva	# C Senra Moniz; F Alves <strong>Serra;</strong> R Costa Ferreira; C Vasconcelos; A Machado Saraiva	20	2	41648	165.33	0	0
190	23809736	biomed	doença	"Por outro lado, o tromboembolismo venoso pode ser o prenúncio de um cancro oculto, pode representar uma complicação de uma doença oncológica já conhecida ou complicar uma hospitalização, cirurgia ou os vários tratamentos sistémicos."	"Por outro lado, o tromboembolismo venoso pode ser o prenúncio de um cancro oculto, pode representar uma complicação de uma <strong>doença</strong> oncológica já conhecida ou complicar uma hospitalização, cirurgia ou os vários tratamentos sistémicos."	20	2	41648	165.21	1	1
586	252-279	news	tratamento	"Segundo a assessoria de imprensa do hospital, Ary Toledo passou por um cateterismo (procedimento médico usado para diagnóstico e tratamento de certas condições do coração) e passa bem"	"Segundo a assessoria de imprensa do hospital, Ary Toledo passou por um cateterismo (procedimento médico usado para diagnóstico e <strong>tratamento</strong> de certas condições do coração) e passa bem"	20	2	41648	165.43	1	1
901	1102-370	news	capítulos	"Publicou quatro dezenas de artigos científicos em revistas indexadas, foi editor de um livro técnico científico e escreveu quatro capítulos de livro"	"Publicou quatro dezenas de artigos científicos em revistas indexadas, foi editor de um livro técnico científico e escreveu quatro <strong>capítulos</strong> de livro"	20	2	41648	165.34	1	1
1191	8040-354	news	delegações	Poderia ser aventada ainda a possibilidade de um atentado contra delegações estrangeiras	Poderia ser aventada ainda a possibilidade de um atentado contra <strong>delegações</strong> estrangeiras	20	2	41648	165.21	2	1
387	369	bible	mandamentos	"O SENHOR te confirmará para si como povo santo, como te tem jurado, quando guardares os mandamentos do SENHOR teu Deus, e andares nos seus caminhos."	"O SENHOR te confirmará para si como povo santo, como te tem jurado, quando guardares os <strong>mandamentos</strong> do SENHOR teu Deus, e andares nos seus caminhos."	20	2	41648	165.09	2	2
902	44-282	news	painel	"O equipamento permite ao dono da loja acompanhar em tempo real os valores depositados, já que está conectado a um Painel de Controle online que reúne informações sobre as transações"	"O equipamento permite ao dono da loja acompanhar em tempo real os valores depositados, já que está conectado a um <strong>Painel</strong> de Controle online que reúne informações sobre as transações"	20	2	41648	165.19	1	1
587	6-352	news	pena	"O crime de estupro de vulnerável prevê pena de oito a 15 anos de prisão e o de corrupção ativa, de um a oito anos de prisão"	"O crime de estupro de vulnerável prevê <strong>pena</strong> de oito a 15 anos de prisão e o de corrupção ativa, de um a oito anos de prisão"	20	2	41648	165.06	1	1
786	24016649	biomed	base	"As bases genéticas e características histopatológicas são bastante diversas e formam a base da classificação molecular das várias doenças, sendo difícil fazer uma correlação com os achados clínicos e síndromas."	"As <strong>bases</strong> genéticas e características histopatológicas são bastante diversas e formam a base da classificação molecular das várias doenças, sendo difícil fazer uma correlação com os achados clínicos e síndromas."	20	2	41648	164.96	0	0
191	753-63	news	convenções	As federações poderiam ser desfeitas nas convenções partidárias e não teriam efeitos para contagem de votos nas eleições como no caso das coligações partidárias	As federações poderiam ser desfeitas nas <strong>convenções</strong> partidárias e não teriam efeitos para contagem de votos nas eleições como no caso das coligações partidárias	20	2	41648	164.84	3	3
1192	611	bible	Senhor	"Traze estas coisas à memória, ordenando-lhes diante do Senhor que não tenham contendas de palavras, que para nada aproveitam e são para perversão dos ouvintes."	"Traze estas coisas à memória, ordenando-lhes diante do <strong>Senhor</strong> que não tenham contendas de palavras, que para nada aproveitam e são para perversão dos ouvintes."	20	2	41648	164.72	1	1
388	145-231	news	produtos	"Na Coreia, por exemplo, está claro que a resistência deles em liberar a importação de determinados produtos é consequência da pressão de setores que temem a concorrência, como produtores tradicionais"	"Na Coreia, por exemplo, está claro que a resistência deles em liberar a importação de determinados <strong>produtos</strong> é consequência da pressão de setores que temem a concorrência, como produtores tradicionais"	20	2	41648	164.59	3	2
1193	2951	bible	carros	"E, tirando eu a vossos pais do Egito, viestes ao mar; e os egípcios perseguiram a vossos pais com carros e com cavaleiros, até ao Mar Vermelho."	"E, tirando eu a vossos pais do Egito, viestes ao mar; e os egípcios perseguiram a vossos pais com <strong>carros</strong> e com cavaleiros, até ao Mar Vermelho."	20	2	41648	164.48	1	1
903	30517353	biomed	imprensa	"relacionamento determinístico de dados de óbitos por causas externas de intenção indeterminada e naturais por causa indeterminada do Sistema de Informações sobre Mortalidade (SIM), Instituto Médico Legal, Polícia Civil, Serviço de Atendimento Móvel de Urgência (SAMU) e imprensa."	"relacionamento determinístico de dados de óbitos por causas externas de intenção indeterminada e naturais por causa indeterminada do Sistema de Informações sobre Mortalidade (SIM), Instituto Médico Legal, Polícia Civil, Serviço de Atendimento Móvel de Urgência (SAMU) e <strong>imprensa.</strong>"	20	2	41648	164.36	0	0
192	28926324	biomed	exacerbação	"Resultados: Dos doentes inicialmente selecionados, 14,8% alcançaram remissão total, 16% remissão parcial e 14,2% terminaram com exacerbação/estagnação da doença."	"Resultados: Dos doentes inicialmente selecionados, 14,8% alcançaram remissão total, 16% remissão parcial e 14,2% terminaram com exacerbação/estagnação da doença."	20	2	41648	164.41	7	4
